item_1,item_2
spms_self_2,partner_strength
spms_self_2,partner_feel_safe
spms_self_2,spms_self_1
spms_self_2,spms_self_3R
spms_self_2,soi_r_desire_9
spms_self_2,soi_r_desire_7
spms_self_2,soi_r_desire_8
spms_self_2,relationship_problems
spms_self_2,relationship_satisfaction_overall
spms_self_2,relationship_conflict
spms_self_2,relationship_satisfaction_2
spms_self_2,relationship_satisfaction_3
spms_self_2,alternatives_1
spms_self_2,alternatives_2
spms_self_2,alternatives_3
spms_self_2,alternatives_4
spms_self_2,alternatives_5
spms_self_2,alternatives_6
spms_self_2,investment_1
spms_self_2,investment_2
spms_self_2,investment_3
spms_self_2,commitment_1
spms_self_2,commitment_2
spms_self_2,commitment_3
spms_self_2,communal_strength_1
spms_self_2,communal_strength_2R
spms_self_2,communal_strength_3
spms_self_2,communal_strength_4
spms_self_2,sexual_communal_strength_1
spms_self_2,sexual_communal_strength_2
spms_self_2,sexual_communal_strength_3
spms_self_2,ecr_avo_1R
spms_self_2,ecr_anx_1
spms_self_2,ecr_avo_2
spms_self_2,ecr_anx_2
spms_self_2,ecr_anx_3
spms_self_2,ecr_avo_3R
spms_self_2,ecr_avo_4
spms_self_2,ecr_anx_4R
spms_self_2,ecr_avo_5R
spms_self_2,ecr_anx_5
spms_self_2,ecr_avo_6
spms_self_2,ecr_anx_6
spms_self_3R,bfi_open_1
spms_self_3R,narq_5
spms_self_3R,narq_3
spms_self_3R,bfi_agree_2
spms_self_3R,pvd_infectability_1
spms_self_3R,bfi_consc_2r
spms_self_3R,soi_r_attitude_6r
spms_self_3R,asendorpf_shyness_4r
spms_self_3R,bfi_neuro_2r
spms_self_3R,bfi_open_2
spms_self_3R,bfi_extra_1
spms_self_3R,bfi_extra_3
spms_self_3R,bfi_agree_3r
spms_self_3R,soi_r_attitude_4
spms_self_3R,narq_15
spms_self_3R,bfi_consc_3
spms_self_3R,soi_r_attitude_5
spms_self_3R,narq_2
spms_self_3R,asendorpf_shyness_2
spms_self_3R,bfi_agree_1r
spms_self_3R,bfi_consc_1
spms_self_3R,narq_11
spms_self_3R,bfi_neuro_1
spms_self_3R,bfi_extra_2r
spms_self_3R,bfi_neuro_3
spms_self_3R,narq_18
spms_self_3R,bfi_open_3
spms_self_3R,asendorpf_shyness_5
spms_self_3R,bfi_extra_4
spms_self_3R,narq_16
spms_self_3R,bfi_agree_4
spms_self_3R,bfi_consc_9r
spms_self_3R,bfi_neuro_4
spms_self_3R,bfi_open_4
spms_self_3R,bfi_extra_5r
spms_self_3R,bfi_agree_5
spms_self_3R,narq_1
spms_self_3R,bfi_consc_4r
spms_self_3R,bfi_neuro_5r
spms_self_3R,bfi_open_5
spms_self_3R,bfi_extra_6
spms_self_3R,narq_14
spms_self_3R,bfi_agree_6r
spms_self_3R,bfi_consc_5
spms_self_3R,asendorpf_shyness_3r
spms_self_3R,pvd_germ_aversion_2
spms_self_3R,pvd_germ_aversion_3R
spms_self_3R,bfi_neuro_8
spms_self_3R,pvd_infectability_3R
spms_self_3R,pvd_germ_aversion_1
spms_self_3R,feel_safe_walking_dark
spms_self_3R,feel_safe_violent_crime
spms_self_3R,feel_safe_sexual_assault
spms_self_3R,feel_safe_theft
spms_self_3R,bfi_open_6
spms_self_3R,narq_17
spms_self_3R,bfi_extra_7r
spms_self_3R,bfi_agree_7
spms_self_3R,narq_4
spms_self_3R,asendorpf_shyness_1
spms_self_3R,bfi_consc_6
spms_self_3R,bfi_neuro_6r
spms_self_3R,bfi_open_7r
spms_self_3R,narq_13
spms_self_3R,bfi_extra_8
spms_self_3R,bfi_agree_8r
spms_self_3R,narq_6
spms_self_3R,bfi_consc_7
spms_self_3R,bfi_neuro_7
spms_self_3R,narq_7
spms_self_3R,bfi_open_8
spms_self_3R,narq_12
spms_self_3R,bfi_open_9r
spms_self_3R,bfi_agree_9
spms_self_3R,narq_8
spms_self_3R,bfi_consc_8r
spms_self_3R,narq_9
spms_self_3R,narq_10
spms_self_3R,bfi_open_10
spms_self_3R,pvd_infectability_2
spms_self_3R,pvd_germ_aversion_4R
spms_self_3R,spms_partner_1
spms_self_3R,spms_partner_2
spms_self_3R,spms_partner_3R
spms_self_3R,satisfaction_sexual_intercourse
spms_self_3R,satisfaction_single_life
spms_self_3R,investment_potential_partner
spms_self_3R,quantity_potential_partner
spms_self_3R,relationship_importance
spms_self_3R,relationship_importance_partner
spms_self_3R,partner_attractiveness_longterm
spms_self_3R,partner_attractiveness_shortterm
spms_self_3R,partner_attractiveness_face
spms_self_3R,partner_attractiveness_body
spms_self_3R,attractiveness_warmth
spms_self_3R,partner_attractiveness_trust
spms_self_3R,partner_sexiness
spms_self_3R,partner_strength
spms_self_3R,partner_feel_safe
spms_self_3R,spms_self_1
spms_self_3R,spms_self_2
spms_self_3R,spms_self_3R
spms_self_3R,soi_r_desire_9
spms_self_3R,soi_r_desire_7
spms_self_3R,soi_r_desire_8
spms_self_3R,relationship_problems
spms_self_3R,relationship_satisfaction_overall
spms_self_3R,relationship_conflict
spms_self_3R,relationship_satisfaction_2
spms_self_3R,relationship_satisfaction_3
spms_self_3R,alternatives_1
spms_self_3R,alternatives_2
spms_self_3R,alternatives_3
spms_self_3R,alternatives_4
spms_self_3R,alternatives_5
spms_self_3R,alternatives_6
spms_self_3R,investment_1
spms_self_3R,investment_2
spms_self_3R,investment_3
spms_self_3R,commitment_1
spms_self_3R,commitment_2
spms_self_3R,commitment_3
spms_self_3R,communal_strength_1
spms_self_3R,communal_strength_2R
spms_self_3R,communal_strength_3
spms_self_3R,communal_strength_4
spms_self_3R,sexual_communal_strength_1
spms_self_3R,sexual_communal_strength_2
spms_self_3R,sexual_communal_strength_3
spms_self_3R,ecr_avo_1R
spms_self_3R,ecr_anx_1
spms_self_3R,ecr_avo_2
spms_self_3R,ecr_anx_2
spms_self_3R,ecr_anx_3
spms_self_3R,ecr_avo_3R
spms_self_3R,ecr_avo_4
spms_self_3R,ecr_anx_4R
spms_self_3R,ecr_avo_5R
spms_self_3R,ecr_anx_5
spms_self_3R,ecr_avo_6
spms_self_3R,ecr_anx_6
soi_r_desire_9,bfi_open_1
soi_r_desire_9,narq_5
soi_r_desire_9,narq_3
soi_r_desire_9,bfi_agree_2
soi_r_desire_9,pvd_infectability_1
soi_r_desire_9,bfi_consc_2r
soi_r_desire_9,soi_r_attitude_6r
soi_r_desire_9,asendorpf_shyness_4r
soi_r_desire_9,bfi_neuro_2r
soi_r_desire_9,bfi_open_2
soi_r_desire_9,bfi_extra_1
soi_r_desire_9,bfi_extra_3
soi_r_desire_9,bfi_agree_3r
soi_r_desire_9,soi_r_attitude_4
soi_r_desire_9,narq_15
soi_r_desire_9,bfi_consc_3
soi_r_desire_9,soi_r_attitude_5
soi_r_desire_9,narq_2
soi_r_desire_9,asendorpf_shyness_2
soi_r_desire_9,bfi_agree_1r
soi_r_desire_9,bfi_consc_1
soi_r_desire_9,narq_11
soi_r_desire_9,bfi_neuro_1
soi_r_desire_9,bfi_extra_2r
soi_r_desire_9,bfi_neuro_3
soi_r_desire_9,narq_18
soi_r_desire_9,bfi_open_3
soi_r_desire_9,asendorpf_shyness_5
soi_r_desire_9,bfi_extra_4
soi_r_desire_9,narq_16
soi_r_desire_9,bfi_agree_4
soi_r_desire_9,bfi_consc_9r
soi_r_desire_9,bfi_neuro_4
soi_r_desire_9,bfi_open_4
soi_r_desire_9,bfi_extra_5r
soi_r_desire_9,bfi_agree_5
soi_r_desire_9,narq_1
soi_r_desire_9,bfi_consc_4r
soi_r_desire_9,bfi_neuro_5r
soi_r_desire_9,bfi_open_5
soi_r_desire_9,bfi_extra_6
soi_r_desire_9,narq_14
soi_r_desire_9,bfi_agree_6r
soi_r_desire_9,bfi_consc_5
soi_r_desire_9,asendorpf_shyness_3r
soi_r_desire_9,pvd_germ_aversion_2
soi_r_desire_9,pvd_germ_aversion_3R
soi_r_desire_9,bfi_neuro_8
soi_r_desire_9,pvd_infectability_3R
soi_r_desire_9,pvd_germ_aversion_1
soi_r_desire_9,feel_safe_walking_dark
soi_r_desire_9,feel_safe_violent_crime
soi_r_desire_9,feel_safe_sexual_assault
soi_r_desire_9,feel_safe_theft
soi_r_desire_9,bfi_open_6
soi_r_desire_9,narq_17
soi_r_desire_9,bfi_extra_7r
soi_r_desire_9,bfi_agree_7
soi_r_desire_9,narq_4
soi_r_desire_9,asendorpf_shyness_1
soi_r_desire_9,bfi_consc_6
soi_r_desire_9,bfi_neuro_6r
soi_r_desire_9,bfi_open_7r
soi_r_desire_9,narq_13
soi_r_desire_9,bfi_extra_8
soi_r_desire_9,bfi_agree_8r
soi_r_desire_9,narq_6
soi_r_desire_9,bfi_consc_7
soi_r_desire_9,bfi_neuro_7
soi_r_desire_9,narq_7
soi_r_desire_9,bfi_open_8
soi_r_desire_9,narq_12
soi_r_desire_9,bfi_open_9r
soi_r_desire_9,bfi_agree_9
soi_r_desire_9,narq_8
soi_r_desire_9,bfi_consc_8r
soi_r_desire_9,narq_9
soi_r_desire_9,narq_10
soi_r_desire_9,bfi_open_10
soi_r_desire_9,pvd_infectability_2
soi_r_desire_9,pvd_germ_aversion_4R
soi_r_desire_9,spms_partner_1
soi_r_desire_9,spms_partner_2
soi_r_desire_9,spms_partner_3R
soi_r_desire_9,satisfaction_sexual_intercourse
soi_r_desire_9,satisfaction_single_life
soi_r_desire_9,investment_potential_partner
soi_r_desire_9,quantity_potential_partner
soi_r_desire_9,relationship_importance
soi_r_desire_9,relationship_importance_partner
soi_r_desire_9,partner_attractiveness_longterm
soi_r_desire_9,partner_attractiveness_shortterm
soi_r_desire_9,partner_attractiveness_face
soi_r_desire_9,partner_attractiveness_body
soi_r_desire_9,attractiveness_warmth
soi_r_desire_9,partner_attractiveness_trust
soi_r_desire_9,partner_sexiness
soi_r_desire_9,partner_strength
soi_r_desire_9,partner_feel_safe
soi_r_desire_9,spms_self_1
soi_r_desire_9,spms_self_2
soi_r_desire_9,spms_self_3R
soi_r_desire_9,soi_r_desire_7
soi_r_desire_9,soi_r_desire_8
soi_r_desire_9,relationship_problems
soi_r_desire_9,relationship_satisfaction_overall
soi_r_desire_9,relationship_conflict
soi_r_desire_9,relationship_satisfaction_2
soi_r_desire_9,relationship_satisfaction_3
soi_r_desire_9,alternatives_1
soi_r_desire_9,alternatives_2
soi_r_desire_9,alternatives_3
soi_r_desire_9,alternatives_4
soi_r_desire_9,alternatives_5
soi_r_desire_9,alternatives_6
soi_r_desire_9,investment_1
soi_r_desire_9,investment_2
soi_r_desire_9,investment_3
soi_r_desire_9,commitment_1
soi_r_desire_9,commitment_2
soi_r_desire_9,commitment_3
soi_r_desire_9,communal_strength_1
soi_r_desire_9,communal_strength_2R
soi_r_desire_9,communal_strength_3
soi_r_desire_9,communal_strength_4
soi_r_desire_9,sexual_communal_strength_1
soi_r_desire_9,sexual_communal_strength_2
soi_r_desire_9,sexual_communal_strength_3
soi_r_desire_9,ecr_avo_1R
soi_r_desire_9,ecr_anx_1
soi_r_desire_9,ecr_avo_2
soi_r_desire_9,ecr_anx_2
soi_r_desire_9,ecr_anx_3
soi_r_desire_9,ecr_avo_3R
soi_r_desire_9,ecr_avo_4
soi_r_desire_9,ecr_anx_4R
soi_r_desire_9,ecr_avo_5R
soi_r_desire_9,ecr_anx_5
soi_r_desire_9,ecr_avo_6
soi_r_desire_9,ecr_anx_6
soi_r_desire_7,bfi_open_1
soi_r_desire_7,narq_5
soi_r_desire_7,narq_3
soi_r_desire_7,bfi_agree_2
soi_r_desire_7,pvd_infectability_1
soi_r_desire_7,bfi_consc_2r
soi_r_desire_7,soi_r_attitude_6r
soi_r_desire_7,asendorpf_shyness_4r
soi_r_desire_7,bfi_neuro_2r
soi_r_desire_7,bfi_open_2
soi_r_desire_7,bfi_extra_1
soi_r_desire_7,bfi_extra_3
soi_r_desire_7,bfi_agree_3r
soi_r_desire_7,soi_r_attitude_4
soi_r_desire_7,narq_15
soi_r_desire_7,bfi_consc_3
soi_r_desire_7,soi_r_attitude_5
soi_r_desire_7,narq_2
soi_r_desire_7,asendorpf_shyness_2
soi_r_desire_7,bfi_agree_1r
soi_r_desire_7,bfi_consc_1
soi_r_desire_7,narq_11
soi_r_desire_7,bfi_neuro_1
soi_r_desire_7,bfi_extra_2r
soi_r_desire_7,bfi_neuro_3
soi_r_desire_7,narq_18
soi_r_desire_7,bfi_open_3
soi_r_desire_7,asendorpf_shyness_5
soi_r_desire_7,bfi_extra_4
soi_r_desire_7,narq_16
soi_r_desire_7,bfi_agree_4
soi_r_desire_7,bfi_consc_9r
soi_r_desire_7,bfi_neuro_4
soi_r_desire_7,bfi_open_4
soi_r_desire_7,bfi_extra_5r
soi_r_desire_7,bfi_agree_5
soi_r_desire_7,narq_1
soi_r_desire_7,bfi_consc_4r
soi_r_desire_7,bfi_neuro_5r
soi_r_desire_7,bfi_open_5
soi_r_desire_7,bfi_extra_6
soi_r_desire_7,narq_14
soi_r_desire_7,bfi_agree_6r
soi_r_desire_7,bfi_consc_5
soi_r_desire_7,asendorpf_shyness_3r
soi_r_desire_7,pvd_germ_aversion_2
soi_r_desire_7,pvd_germ_aversion_3R
soi_r_desire_7,bfi_neuro_8
soi_r_desire_7,pvd_infectability_3R
soi_r_desire_7,pvd_germ_aversion_1
soi_r_desire_7,feel_safe_walking_dark
soi_r_desire_7,feel_safe_violent_crime
soi_r_desire_7,feel_safe_sexual_assault
soi_r_desire_7,feel_safe_theft
soi_r_desire_7,bfi_open_6
soi_r_desire_7,narq_17
soi_r_desire_7,bfi_extra_7r
soi_r_desire_7,bfi_agree_7
soi_r_desire_7,narq_4
soi_r_desire_7,asendorpf_shyness_1
soi_r_desire_7,bfi_consc_6
soi_r_desire_7,bfi_neuro_6r
soi_r_desire_7,bfi_open_7r
soi_r_desire_7,narq_13
soi_r_desire_7,bfi_extra_8
soi_r_desire_7,bfi_agree_8r
soi_r_desire_7,narq_6
soi_r_desire_7,bfi_consc_7
soi_r_desire_7,bfi_neuro_7
soi_r_desire_7,narq_7
soi_r_desire_7,bfi_open_8
soi_r_desire_7,narq_12
soi_r_desire_7,bfi_open_9r
soi_r_desire_7,bfi_agree_9
soi_r_desire_7,narq_8
soi_r_desire_7,bfi_consc_8r
soi_r_desire_7,narq_9
soi_r_desire_7,narq_10
soi_r_desire_7,bfi_open_10
soi_r_desire_7,pvd_infectability_2
soi_r_desire_7,pvd_germ_aversion_4R
soi_r_desire_7,spms_partner_1
soi_r_desire_7,spms_partner_2
soi_r_desire_7,spms_partner_3R
soi_r_desire_7,satisfaction_sexual_intercourse
soi_r_desire_7,satisfaction_single_life
soi_r_desire_7,investment_potential_partner
soi_r_desire_7,quantity_potential_partner
soi_r_desire_7,relationship_importance
soi_r_desire_7,relationship_importance_partner
soi_r_desire_7,partner_attractiveness_longterm
soi_r_desire_7,partner_attractiveness_shortterm
soi_r_desire_7,partner_attractiveness_face
soi_r_desire_7,partner_attractiveness_body
soi_r_desire_7,attractiveness_warmth
soi_r_desire_7,partner_attractiveness_trust
soi_r_desire_7,partner_sexiness
soi_r_desire_7,partner_strength
soi_r_desire_7,partner_feel_safe
soi_r_desire_7,spms_self_1
soi_r_desire_7,spms_self_2
soi_r_desire_7,spms_self_3R
soi_r_desire_7,soi_r_desire_9
soi_r_desire_7,soi_r_desire_8
soi_r_desire_7,relationship_problems
soi_r_desire_7,relationship_satisfaction_overall
soi_r_desire_7,relationship_conflict
soi_r_desire_7,relationship_satisfaction_2
soi_r_desire_7,relationship_satisfaction_3
soi_r_desire_7,alternatives_1
soi_r_desire_7,alternatives_2
soi_r_desire_7,alternatives_3
soi_r_desire_7,alternatives_4
soi_r_desire_7,alternatives_5
soi_r_desire_7,alternatives_6
soi_r_desire_7,investment_1
soi_r_desire_7,investment_2
soi_r_desire_7,investment_3
soi_r_desire_7,commitment_1
soi_r_desire_7,commitment_2
soi_r_desire_7,commitment_3
soi_r_desire_7,communal_strength_1
soi_r_desire_7,communal_strength_2R
soi_r_desire_7,communal_strength_3
soi_r_desire_7,communal_strength_4
soi_r_desire_7,sexual_communal_strength_1
soi_r_desire_7,sexual_communal_strength_2
soi_r_desire_7,sexual_communal_strength_3
soi_r_desire_7,ecr_avo_1R
soi_r_desire_7,ecr_anx_1
soi_r_desire_7,ecr_avo_2
soi_r_desire_7,ecr_anx_2
soi_r_desire_7,ecr_anx_3
soi_r_desire_7,ecr_avo_3R
soi_r_desire_7,ecr_avo_4
soi_r_desire_7,ecr_anx_4R
soi_r_desire_7,ecr_avo_5R
soi_r_desire_7,ecr_anx_5
soi_r_desire_7,ecr_avo_6
soi_r_desire_7,ecr_anx_6
soi_r_desire_8,bfi_open_1
soi_r_desire_8,narq_5
soi_r_desire_8,narq_3
soi_r_desire_8,bfi_agree_2
soi_r_desire_8,pvd_infectability_1
soi_r_desire_8,bfi_consc_2r
soi_r_desire_8,soi_r_attitude_6r
soi_r_desire_8,asendorpf_shyness_4r
soi_r_desire_8,bfi_neuro_2r
soi_r_desire_8,bfi_open_2
soi_r_desire_8,bfi_extra_1
soi_r_desire_8,bfi_extra_3
soi_r_desire_8,bfi_agree_3r
soi_r_desire_8,soi_r_attitude_4
soi_r_desire_8,narq_15
soi_r_desire_8,bfi_consc_3
soi_r_desire_8,soi_r_attitude_5
soi_r_desire_8,narq_2
soi_r_desire_8,asendorpf_shyness_2
soi_r_desire_8,bfi_agree_1r
soi_r_desire_8,bfi_consc_1
soi_r_desire_8,narq_11
soi_r_desire_8,bfi_neuro_1
soi_r_desire_8,bfi_extra_2r
soi_r_desire_8,bfi_neuro_3
soi_r_desire_8,narq_18
soi_r_desire_8,bfi_open_3
soi_r_desire_8,asendorpf_shyness_5
soi_r_desire_8,bfi_extra_4
soi_r_desire_8,narq_16
soi_r_desire_8,bfi_agree_4
soi_r_desire_8,bfi_consc_9r
soi_r_desire_8,bfi_neuro_4
soi_r_desire_8,bfi_open_4
soi_r_desire_8,bfi_extra_5r
soi_r_desire_8,bfi_agree_5
soi_r_desire_8,narq_1
soi_r_desire_8,bfi_consc_4r
soi_r_desire_8,bfi_neuro_5r
soi_r_desire_8,bfi_open_5
soi_r_desire_8,bfi_extra_6
soi_r_desire_8,narq_14
soi_r_desire_8,bfi_agree_6r
soi_r_desire_8,bfi_consc_5
soi_r_desire_8,asendorpf_shyness_3r
soi_r_desire_8,pvd_germ_aversion_2
soi_r_desire_8,pvd_germ_aversion_3R
soi_r_desire_8,bfi_neuro_8
soi_r_desire_8,pvd_infectability_3R
soi_r_desire_8,pvd_germ_aversion_1
soi_r_desire_8,feel_safe_walking_dark
soi_r_desire_8,feel_safe_violent_crime
soi_r_desire_8,feel_safe_sexual_assault
soi_r_desire_8,feel_safe_theft
soi_r_desire_8,bfi_open_6
soi_r_desire_8,narq_17
soi_r_desire_8,bfi_extra_7r
soi_r_desire_8,bfi_agree_7
soi_r_desire_8,narq_4
soi_r_desire_8,asendorpf_shyness_1
soi_r_desire_8,bfi_consc_6
soi_r_desire_8,bfi_neuro_6r
soi_r_desire_8,bfi_open_7r
soi_r_desire_8,narq_13
soi_r_desire_8,bfi_extra_8
soi_r_desire_8,bfi_agree_8r
soi_r_desire_8,narq_6
soi_r_desire_8,bfi_consc_7
soi_r_desire_8,bfi_neuro_7
soi_r_desire_8,narq_7
soi_r_desire_8,bfi_open_8
soi_r_desire_8,narq_12
soi_r_desire_8,bfi_open_9r
soi_r_desire_8,bfi_agree_9
soi_r_desire_8,narq_8
soi_r_desire_8,bfi_consc_8r
soi_r_desire_8,narq_9
soi_r_desire_8,narq_10
soi_r_desire_8,bfi_open_10
soi_r_desire_8,pvd_infectability_2
soi_r_desire_8,pvd_germ_aversion_4R
soi_r_desire_8,spms_partner_1
soi_r_desire_8,spms_partner_2
soi_r_desire_8,spms_partner_3R
soi_r_desire_8,satisfaction_sexual_intercourse
soi_r_desire_8,satisfaction_single_life
soi_r_desire_8,investment_potential_partner
soi_r_desire_8,quantity_potential_partner
soi_r_desire_8,relationship_importance
soi_r_desire_8,relationship_importance_partner
soi_r_desire_8,partner_attractiveness_longterm
soi_r_desire_8,partner_attractiveness_shortterm
soi_r_desire_8,partner_attractiveness_face
soi_r_desire_8,partner_attractiveness_body
soi_r_desire_8,attractiveness_warmth
soi_r_desire_8,partner_attractiveness_trust
soi_r_desire_8,partner_sexiness
soi_r_desire_8,partner_strength
soi_r_desire_8,partner_feel_safe
soi_r_desire_8,spms_self_1
soi_r_desire_8,spms_self_2
soi_r_desire_8,spms_self_3R
soi_r_desire_8,soi_r_desire_9
soi_r_desire_8,soi_r_desire_7
soi_r_desire_8,relationship_problems
soi_r_desire_8,relationship_satisfaction_overall
soi_r_desire_8,relationship_conflict
soi_r_desire_8,relationship_satisfaction_2
soi_r_desire_8,relationship_satisfaction_3
soi_r_desire_8,alternatives_1
soi_r_desire_8,alternatives_2
soi_r_desire_8,alternatives_3
soi_r_desire_8,alternatives_4
soi_r_desire_8,alternatives_5
soi_r_desire_8,alternatives_6
soi_r_desire_8,investment_1
soi_r_desire_8,investment_2
soi_r_desire_8,investment_3
soi_r_desire_8,commitment_1
soi_r_desire_8,commitment_2
soi_r_desire_8,commitment_3
soi_r_desire_8,communal_strength_1
soi_r_desire_8,communal_strength_2R
soi_r_desire_8,communal_strength_3
soi_r_desire_8,communal_strength_4
soi_r_desire_8,sexual_communal_strength_1
soi_r_desire_8,sexual_communal_strength_2
soi_r_desire_8,sexual_communal_strength_3
soi_r_desire_8,ecr_avo_1R
soi_r_desire_8,ecr_anx_1
soi_r_desire_8,ecr_avo_2
soi_r_desire_8,ecr_anx_2
soi_r_desire_8,ecr_anx_3
soi_r_desire_8,ecr_avo_3R
soi_r_desire_8,ecr_avo_4
soi_r_desire_8,ecr_anx_4R
soi_r_desire_8,ecr_avo_5R
soi_r_desire_8,ecr_anx_5
soi_r_desire_8,ecr_avo_6
soi_r_desire_8,ecr_anx_6
relationship_problems,bfi_open_1
relationship_problems,narq_5
relationship_problems,narq_3
relationship_problems,bfi_agree_2
relationship_problems,pvd_infectability_1
relationship_problems,bfi_consc_2r
relationship_problems,soi_r_attitude_6r
relationship_problems,asendorpf_shyness_4r
relationship_problems,bfi_neuro_2r
relationship_problems,bfi_open_2
relationship_problems,bfi_extra_1
relationship_problems,bfi_extra_3
relationship_problems,bfi_agree_3r
relationship_problems,soi_r_attitude_4
relationship_problems,narq_15
relationship_problems,bfi_consc_3
relationship_problems,soi_r_attitude_5
relationship_problems,narq_2
relationship_problems,asendorpf_shyness_2
relationship_problems,bfi_agree_1r
relationship_problems,bfi_consc_1
relationship_problems,narq_11
relationship_problems,bfi_neuro_1
relationship_problems,bfi_extra_2r
relationship_problems,bfi_neuro_3
relationship_problems,narq_18
relationship_problems,bfi_open_3
relationship_problems,asendorpf_shyness_5
relationship_problems,bfi_extra_4
relationship_problems,narq_16
relationship_problems,bfi_agree_4
relationship_problems,bfi_consc_9r
relationship_problems,bfi_neuro_4
relationship_problems,bfi_open_4
relationship_problems,bfi_extra_5r
relationship_problems,bfi_agree_5
relationship_problems,narq_1
relationship_problems,bfi_consc_4r
relationship_problems,bfi_neuro_5r
relationship_problems,bfi_open_5
relationship_problems,bfi_extra_6
relationship_problems,narq_14
relationship_problems,bfi_agree_6r
relationship_problems,bfi_consc_5
relationship_problems,asendorpf_shyness_3r
relationship_problems,pvd_germ_aversion_2
relationship_problems,pvd_germ_aversion_3R
relationship_problems,bfi_neuro_8
relationship_problems,pvd_infectability_3R
relationship_problems,pvd_germ_aversion_1
relationship_problems,feel_safe_walking_dark
relationship_problems,feel_safe_violent_crime
relationship_problems,feel_safe_sexual_assault
relationship_problems,feel_safe_theft
relationship_problems,bfi_open_6
relationship_problems,narq_17
relationship_problems,bfi_extra_7r
relationship_problems,bfi_agree_7
relationship_problems,narq_4
relationship_problems,asendorpf_shyness_1
relationship_problems,bfi_consc_6
relationship_problems,bfi_neuro_6r
relationship_problems,bfi_open_7r
relationship_problems,narq_13
relationship_problems,bfi_extra_8
relationship_problems,bfi_agree_8r
relationship_problems,narq_6
relationship_problems,bfi_consc_7
relationship_problems,bfi_neuro_7
relationship_problems,narq_7
relationship_problems,bfi_open_8
relationship_problems,narq_12
relationship_problems,bfi_open_9r
relationship_problems,bfi_agree_9
relationship_problems,narq_8
relationship_problems,bfi_consc_8r
relationship_problems,narq_9
relationship_problems,narq_10
relationship_problems,bfi_open_10
relationship_problems,pvd_infectability_2
relationship_problems,pvd_germ_aversion_4R
relationship_problems,spms_partner_1
relationship_problems,spms_partner_2
relationship_problems,spms_partner_3R
relationship_problems,satisfaction_sexual_intercourse
relationship_problems,relationship_importance
relationship_problems,relationship_importance_partner
relationship_problems,partner_attractiveness_longterm
relationship_problems,partner_attractiveness_shortterm
relationship_problems,partner_attractiveness_face
relationship_problems,partner_attractiveness_body
relationship_problems,attractiveness_warmth
relationship_problems,partner_attractiveness_trust
relationship_problems,partner_sexiness
relationship_problems,partner_strength
relationship_problems,partner_feel_safe
relationship_problems,spms_self_1
relationship_problems,spms_self_2
relationship_problems,spms_self_3R
relationship_problems,soi_r_desire_9
relationship_problems,soi_r_desire_7
relationship_problems,soi_r_desire_8
relationship_problems,relationship_satisfaction_overall
relationship_problems,relationship_conflict
relationship_problems,relationship_satisfaction_2
relationship_problems,relationship_satisfaction_3
relationship_problems,alternatives_1
relationship_problems,alternatives_2
relationship_problems,alternatives_3
relationship_problems,alternatives_4
relationship_problems,alternatives_5
relationship_problems,alternatives_6
relationship_problems,investment_1
relationship_problems,investment_2
relationship_problems,investment_3
relationship_problems,commitment_1
relationship_problems,commitment_2
relationship_problems,commitment_3
relationship_problems,communal_strength_1
relationship_problems,communal_strength_2R
relationship_problems,communal_strength_3
relationship_problems,communal_strength_4
relationship_problems,sexual_communal_strength_1
relationship_problems,sexual_communal_strength_2
relationship_problems,sexual_communal_strength_3
relationship_problems,ecr_avo_1R
relationship_problems,ecr_anx_1
relationship_problems,ecr_avo_2
relationship_problems,ecr_anx_2
relationship_problems,ecr_anx_3
relationship_problems,ecr_avo_3R
relationship_problems,ecr_avo_4
relationship_problems,ecr_anx_4R
relationship_problems,ecr_avo_5R
relationship_problems,ecr_anx_5
relationship_problems,ecr_avo_6
relationship_problems,ecr_anx_6
relationship_satisfaction_overall,bfi_open_1
relationship_satisfaction_overall,narq_5
relationship_satisfaction_overall,narq_3
relationship_satisfaction_overall,bfi_agree_2
relationship_satisfaction_overall,pvd_infectability_1
relationship_satisfaction_overall,bfi_consc_2r
relationship_satisfaction_overall,soi_r_attitude_6r
relationship_satisfaction_overall,asendorpf_shyness_4r
relationship_satisfaction_overall,bfi_neuro_2r
relationship_satisfaction_overall,bfi_open_2
relationship_satisfaction_overall,bfi_extra_1
relationship_satisfaction_overall,bfi_extra_3
relationship_satisfaction_overall,bfi_agree_3r
relationship_satisfaction_overall,soi_r_attitude_4
relationship_satisfaction_overall,narq_15
relationship_satisfaction_overall,bfi_consc_3
relationship_satisfaction_overall,soi_r_attitude_5
relationship_satisfaction_overall,narq_2
relationship_satisfaction_overall,asendorpf_shyness_2
relationship_satisfaction_overall,bfi_agree_1r
relationship_satisfaction_overall,bfi_consc_1
relationship_satisfaction_overall,narq_11
relationship_satisfaction_overall,bfi_neuro_1
relationship_satisfaction_overall,bfi_extra_2r
relationship_satisfaction_overall,bfi_neuro_3
relationship_satisfaction_overall,narq_18
relationship_satisfaction_overall,bfi_open_3
relationship_satisfaction_overall,asendorpf_shyness_5
relationship_satisfaction_overall,bfi_extra_4
relationship_satisfaction_overall,narq_16
relationship_satisfaction_overall,bfi_agree_4
relationship_satisfaction_overall,bfi_consc_9r
relationship_satisfaction_overall,bfi_neuro_4
relationship_satisfaction_overall,bfi_open_4
relationship_satisfaction_overall,bfi_extra_5r
